,rank,city,total_score,life_quality,family_score,cost,internet,fun,air,crime,racism,Education,income,speak_english,walkability,traffic_safety,happiness,nightlife,free_wifi,coworking_places,ac_heating,foreigner frendly,speech_freedom,female_frendly,lgbtq_plus_friendly,startup_score,lat,long
773,793,Fort McMurray,2.9,4.0,3.0,3687.0,26.0,2.0,21.0,4.0,5.0,4.0,3513.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,56.7291997,-111.3885221
774,794,Essaouira,2.9,3.0,2.0,1649.0,7.0,2.0,21.0,4.0,5.0,2.0,245.0,2.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,31.5118281,-9.7620903
775,795,Philadelphia PA,2.9,4.0,4.0,3859.0,62.0,4.0,35.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,39.9527237,-75.1635262
776,796,Quanzhou,2.9,3.0,2.0,1487.0,1.0,3.0,75.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,24.8755492,118.6723605
777,797,Lawrence KS,2.9,3.0,3.0,3869.0,42.0,3.0,26.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,38.9719384,-95.2359496
778,798,Yekaterinburg,2.9,3.0,2.0,1635.0,18.0,3.0,26.0,2.0,2.0,4.0,721.0,2.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,56.839104,60.60825
779,799,Brentwood CA,2.9,4.0,3.0,3612.0,76.0,3.0,35.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,37.9317766,-121.696026
780,800,Ouagadougou,2.9,2.0,2.0,1499.0,0.0,2.0,35.0,5.0,2.0,1.0,52.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,12.3681873,-1.5270944
781,801,Zhangzhou,2.9,3.0,2.0,1472.0,2.0,2.0,101.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,24.5164639,117.6424895
782,802,Indio CA,2.9,3.0,3.0,3919.0,47.0,3.0,101.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,33.743764999999996,-116.22331524966393
783,803,Anderson IN,2.9,3.0,3.0,3664.0,44.0,3.0,33.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,40.1053196,-85.6802541
784,804,Obninsk,2.9,3.0,2.0,947.0,23.0,2.0,33.0,2.0,2.0,4.0,721.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,55.0951738,36.611913
785,805,Qinhuangdao,2.9,3.0,2.0,1327.0,1.0,2.0,106.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,39.9395724,119.5894129
786,806,Pisa,2.9,4.0,3.0,2664.0,18.0,4.0,54.0,5.0,2.0,4.0,2607.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,43.7159395,10.4018624
787,807,Murrieta CA,2.9,4.0,3.0,3852.0,86.0,3.0,33.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,33.577752399999994,-117.18845420205307
788,808,Tabriz,2.9,3.0,2.0,834.0,4.0,2.0,49.0,4.0,2.0,3.0,442.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,38.0739964,46.2961952
789,809,Enid OK,2.9,3.0,3.0,3923.0,70.0,3.0,49.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,36.3967623,-97.8791341
790,810,Innsbruck,2.9,3.0,3.0,3611.0,43.0,3.0,13.0,5.0,3.0,4.0,3738.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,47.2654296,11.3927685
791,811,Riyadh,2.9,3.0,2.0,1986.0,9.0,2.0,395.0,4.0,2.0,3.0,1651.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,24.638916,46.7160104
792,812,Omsk,2.9,3.0,2.0,1290.0,18.0,2.0,395.0,2.0,3.0,4.0,721.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,54.991375,73.371529
793,813,Rostov-on-Don,2.9,3.0,2.0,888.0,14.0,2.0,395.0,2.0,3.0,4.0,721.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,47.2213858,39.7114196
794,814,Hanoi,2.9,3.0,3.0,964.0,11.0,3.0,96.0,4.0,2.0,2.0,181.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,21.0294498,105.8544441
795,815,Strasbourg,2.9,4.0,3.0,3397.0,27.0,3.0,51.0,4.0,3.0,4.0,3069.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,48.584614,7.7507127
796,816,Quetta,2.9,2.0,2.0,582.0,4.0,2.0,51.0,3.0,2.0,2.0,122.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.1957677,67.0172447
797,817,Avellino,2.9,3.0,3.0,1939.0,18.0,2.0,53.0,5.0,2.0,4.0,2607.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,40.9965446,15.1405690365004
798,819,Tegucigalpa,2.9,3.0,2.0,1467.0,8.0,2.0,153.0,1.0,3.0,2.0,197.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,14.1056861,-87.204676
799,820,Bishkek,2.9,3.0,2.0,880.0,6.0,3.0,72.0,3.0,3.0,3.0,92.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,42.8765615,74.6070079
800,821,Worcester MA,2.9,3.0,3.0,3552.0,39.0,3.0,25.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,42.2625621,-71.8018877
801,822,Thessaloniki,2.9,4.0,3.0,2398.0,15.0,3.0,72.0,5.0,2.0,4.0,1436.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,40.6403167,22.9352716
802,823,Florence,2.9,4.0,3.0,3553.0,18.0,5.0,44.0,5.0,2.0,4.0,2607.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,3.0,43.7698712,11.2555757
803,824,Dunedin,2.9,4.0,4.0,4318.0,24.0,3.0,12.0,5.0,5.0,5.0,3353.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,-45.8740984,170.5035755
804,825,Tracy CA,2.9,4.0,3.0,3386.0,71.0,3.0,26.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,37.7385507,-121.4201395
805,826,Okinawa City Okinawa,2.9,4.0,3.0,3431.0,54.0,5.0,26.0,5.0,4.0,4.0,3220.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,26.3328816,127.78852379983658
806,827,Huambo,2.9,3.0,2.0,1635.0,3.0,2.0,26.0,3.0,2.0,2.0,309.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,-12.6076318,15.7411039
807,828,Kinmen,2.9,4.0,3.0,2096.0,25.0,3.0,64.0,5.0,4.0,4.0,2048.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,2.0,24.4480637,118.3856331
808,829,Sendai,2.9,4.0,3.0,2287.0,26.0,3.0,47.0,5.0,3.0,4.0,3220.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,38.2677554,140.8691498
809,830,Huizhou,2.9,3.0,2.0,1156.0,2.0,2.0,81.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,23.1146515,114.4107202
810,831,Exeter,2.9,4.0,4.0,4164.0,28.0,3.0,81.0,5.0,3.0,4.0,3354.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,50.7255794,-3.5269497
811,832,Centennial CO,2.9,3.0,3.0,3859.0,66.0,3.0,81.0,4.0,5.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,39.5680644,-104.97783081285026
812,833,Bridgeport CT,2.9,3.0,3.0,4055.0,32.0,4.0,25.0,4.0,2.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,28.0228228,-82.6975886
813,834,Lake Charles LA,2.9,3.0,3.0,3886.0,47.0,3.0,47.0,4.0,3.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,29.6173648,-81.2665573
814,835,Hannover,2.9,4.0,3.0,3580.0,37.0,3.0,16.0,5.0,4.0,4.0,3538.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,52.3744779,9.7385532
815,836,Mostar,2.9,3.0,3.0,1479.0,12.0,2.0,61.0,4.0,4.0,3.0,401.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,43.3435855,17.8076584
816,837,San Juan,2.9,4.0,3.0,4196.0,23.0,3.0,49.0,2.0,4.0,3.0,2386.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,18.465299,-66.116666
817,838,Flint MI,2.9,3.0,3.0,3734.0,48.0,3.0,28.0,4.0,4.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,2.0,5.0,3.0,43.0161693,-83.6900211
818,839,Barranquilla,2.9,3.0,2.0,883.0,11.0,3.0,28.0,1.0,3.0,3.0,484.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,10.9799669,-74.8013085
819,840,Cairo,2.9,3.0,2.0,839.0,6.0,3.0,34.0,4.0,3.0,3.0,235.0,2.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,30.0443879,31.2357257
820,841,Mandalay,2.9,3.0,2.0,1556.0,10.0,2.0,34.0,4.0,2.0,2.0,104.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,21.9812746,96.082375
821,842,Erlangen,2.9,4.0,3.0,3070.0,28.0,3.0,34.0,5.0,3.0,4.0,3538.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,49.5978157,11.0038064
822,843,Temecula CA,2.9,4.0,3.0,4100.0,45.0,3.0,33.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,33.4946353,-117.1473661
823,844,Scheveningen,2.9,4.0,4.0,4120.0,28.0,4.0,29.0,5.0,4.0,4.0,3813.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,52.1062075,4.2752714
824,845,Tsushima Island,2.9,4.0,3.0,1838.0,26.0,5.0,38.0,5.0,3.0,4.0,3220.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,34.3952765,129.31544896587815
825,846,Ciutadella Menorca,2.9,4.0,3.0,3300.0,27.0,5.0,20.0,5.0,2.0,4.0,2225.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,40.0006767,3.8355966
826,847,Shantou,2.9,3.0,2.0,862.0,2.0,3.0,77.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,23.356377,116.6775918
827,848,Delano CA,2.9,4.0,3.0,3102.0,41.0,3.0,40.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,35.7688425,-119.2470536
828,849,Casa Grande AZ,2.9,4.0,4.0,3787.0,34.0,3.0,40.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,32.8795022,-111.757352
829,850,Porterville CA,2.9,4.0,3.0,3079.0,47.0,3.0,40.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,36.06523,-119.0167679
830,851,Patras,2.9,3.0,3.0,2936.0,15.0,3.0,40.0,5.0,2.0,4.0,1436.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,38.246242,21.7350847
831,852,Trier,2.9,4.0,3.0,3404.0,43.0,3.0,12.0,5.0,4.0,4.0,3538.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,49.7596208,6.6441878
832,853,Andorra la Vella,2.9,4.0,3.0,3577.0,125.0,3.0,16.0,5.0,4.0,3.0,3082.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,42.5069391,1.5212467
833,854,Cannes,2.9,4.0,3.0,4008.0,41.0,5.0,72.0,4.0,4.0,4.0,3069.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,43.5515198,7.0134418
834,855,Abilene TX,2.9,3.0,3.0,4069.0,42.0,3.0,72.0,4.0,4.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,32.44645,-99.7475905
835,856,Bellingham WA,2.9,4.0,4.0,4058.0,78.0,3.0,14.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,48.7544012,-122.4788361
836,857,Flagstaff AZ,2.9,4.0,3.0,3966.0,59.0,4.0,14.0,4.0,3.0,4.0,4817.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,35.1987522,-111.6518229
837,858,Leeuwarden,2.9,4.0,3.0,3664.0,39.0,3.0,21.0,5.0,3.0,4.0,3813.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,53.2005936,5.7918548
838,859,York,2.9,4.0,3.0,3888.0,26.0,3.0,31.0,5.0,3.0,4.0,3354.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,53.9590555,-1.0815361
839,860,Eau Claire WI,2.9,3.0,3.0,4148.0,44.0,3.0,24.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,44.811349,-91.4984941
840,861,Lawton OK,2.9,3.0,3.0,3648.0,45.0,3.0,30.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,3.0,34.6086854,-98.3903305
841,862,Taos NM,2.9,4.0,3.0,4070.0,29.0,3.0,15.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,36.4072377,-105.5732847
842,863,Ko Tao,2.9,3.0,3.0,1429.0,17.0,3.0,15.0,4.0,2.0,3.0,493.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,10.0921822,99.83953617562148
843,864,Guangzhou,2.9,4.0,3.0,2418.0,1.0,4.0,84.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,23.1301964,113.2592945
844,865,Bergen,2.9,4.0,4.0,4409.0,45.0,4.0,65.0,5.0,4.0,5.0,5885.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,60.3943055,5.3259192
845,866,Caracas,2.9,3.0,2.0,1480.0,4.0,2.0,129.0,1.0,3.0,3.0,769.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,10.506098,-66.9146017
846,867,Kamiyama,2.9,4.0,3.0,2281.0,27.0,2.0,36.0,5.0,4.0,4.0,3220.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,33.9814746,134.3649289
847,868,Oran,2.9,3.0,2.0,1705.0,4.0,2.0,36.0,4.0,2.0,3.0,326.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,35.7032751,-0.6492976
848,869,Geneva,2.9,4.0,4.0,5402.0,35.0,4.0,28.0,5.0,3.0,4.0,6634.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,46.2017559,6.1466014
849,870,Canberra,2.9,4.0,4.0,4314.0,19.0,2.0,59.0,5.0,4.0,5.0,4506.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,-35.2975906,149.1012676
850,871,Enterprise NV,2.9,4.0,3.0,4213.0,75.0,3.0,32.0,4.0,4.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,36.0028345,-115.20129908882386
851,872,Sa Pa,2.9,3.0,2.0,880.0,10.0,4.0,32.0,4.0,2.0,2.0,181.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,22.3359668,103.8426575
852,873,Cabarete,2.9,3.0,2.0,2387.0,8.0,3.0,32.0,2.0,3.0,3.0,560.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,19.7490157,-70.4128435
853,874,Bakersfield CA,2.9,3.0,3.0,2691.0,47.0,3.0,40.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,35.3738712,-119.0194639
854,875,Shaoxing,2.9,3.0,2.0,1488.0,2.0,2.0,77.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,29.9992425,120.576854
855,876,Rovaniemi,2.9,4.0,3.0,3710.0,41.0,4.0,77.0,4.0,4.0,4.0,3612.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,66.4976214,25.7192101
856,877,Greenville SC,2.9,3.0,3.0,3896.0,33.0,3.0,32.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,34.851354,-82.3984882
857,878,Kumasi,2.9,3.0,2.0,1338.0,3.0,2.0,32.0,4.0,2.0,3.0,126.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,6.698081,-1.6230404
858,879,Providence RI,2.9,3.0,3.0,4258.0,35.0,4.0,23.0,4.0,2.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,51.4325409,-2.6642358
859,880,Trieste,2.9,4.0,3.0,2848.0,18.0,3.0,48.0,5.0,2.0,4.0,2607.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,45.6496485,13.7772781
860,881,Shenzhen,2.9,3.0,3.0,1846.0,2.0,2.0,106.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,22.555454,114.0543297
861,882,Bhubaneswar,2.9,3.0,2.0,1205.0,9.0,3.0,106.0,4.0,2.0,2.0,142.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,20.28105765,85.81140263163533
862,883,Vientiane,2.9,3.0,2.0,917.0,8.0,2.0,34.0,3.0,2.0,2.0,195.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,17.9640988,102.6133707
863,884,Modesto CA,2.9,3.0,3.0,3098.0,78.0,3.0,28.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,37.6390972,-120.9968782
864,885,Dijon,2.9,4.0,3.0,3162.0,38.0,4.0,19.0,4.0,4.0,4.0,3069.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,47.3215806,5.0414701
865,886,Reading PA,3.0,4.0,3.0,4214.0,24.0,3.0,29.0,5.0,5.0,4.0,3354.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,40.335345,-75.9279495
866,887,Portland ME,3.6,4.0,4.0,3487.0,71.0,5.0,21.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,43.6610277,-70.2548596
867,888,Trondheim,2.9,4.0,4.0,3747.0,44.0,4.0,15.0,5.0,4.0,5.0,5885.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,63.4305658,10.3951929
868,889,Idaho Falls ID,2.9,3.0,3.0,4037.0,45.0,3.0,30.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,43.4887907,-112.03628
869,890,Salzburg,2.9,4.0,3.0,3538.0,28.0,3.0,15.0,5.0,3.0,4.0,3738.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,47.7981346,13.0464806
870,891,Tianjin,2.9,3.0,2.0,1187.0,2.0,3.0,116.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,39.0856735,117.1951073
871,892,Cordoba,2.9,4.0,3.0,1517.0,14.0,3.0,23.0,3.0,4.0,4.0,1037.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,37.8845813,-4.7760138
872,893,Luton,2.9,4.0,3.0,4054.0,26.0,4.0,48.0,5.0,3.0,4.0,3354.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,51.8784385,-0.4152837
873,894,Port-au-Prince,2.9,2.0,2.0,1899.0,3.0,3.0,48.0,2.0,3.0,2.0,59.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,18.547327,-72.3395928
874,895,Manhattan KS,2.9,3.0,3.0,4179.0,44.0,3.0,38.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,39.1836082,-96.5716694
875,896,Boulder CO,2.9,4.0,4.0,5771.0,71.0,4.0,24.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,40.102555,-105.3632079
876,897,Nagoya,2.9,4.0,3.0,2512.0,26.0,4.0,62.0,5.0,3.0,4.0,3220.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,35.1851045,136.8998438
877,898,Breda,2.9,4.0,4.0,4339.0,38.0,4.0,41.0,5.0,3.0,4.0,3813.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,51.5887845,4.7760237
878,899,Jiamusi,2.9,3.0,2.0,1319.0,2.0,2.0,68.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,46.8087794,130.3734556
879,900,King Edward Point,2.9,3.0,3.0,3353.0,0.0,2.0,68.0,5.0,2.0,3.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,-54.283545,-36.4946355
880,901,Sayulita,2.9,3.0,3.0,2788.0,16.0,3.0,68.0,2.0,3.0,3.0,704.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,20.8689257,-105.4407022
881,902,Muscat,2.9,3.0,2.0,1913.0,8.0,4.0,165.0,4.0,3.0,3.0,1190.0,2.0,5.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,23.5882019,58.3829448
882,903,Tromso,2.9,4.0,4.0,4168.0,45.0,4.0,25.0,5.0,4.0,5.0,5885.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,3.0,69.649208,18.9543434
883,904,Tangshan,2.9,3.0,2.0,1192.0,1.0,2.0,147.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,39.6295591,118.1738665
884,905,Visalia CA,2.9,4.0,3.0,2939.0,67.0,3.0,46.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,36.3302284,-119.2920585
885,906,Erie PA,2.9,3.0,3.0,4159.0,38.0,3.0,28.0,4.0,3.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,42.1294712,-80.0852695
886,907,Zhanjiang,2.9,3.0,2.0,1228.0,1.0,2.0,84.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,21.2737079,110.3548318
